year,sample,serial,cbserial,hhwt,cluster,strata,gq,pernum,perwt,sex,age,marst,hispan,hispand,hcovpriv,hinscare,educ,educd,empstat,empstatd,inctot,incwage,incearn
2019,201901,1259377,2019000815149,41,2019012593771,80048,1,2,21,2,24,1,0,0,2,1,6,65,1,10,40000,40000,40000
2019,201901,1259437,2019000815991,49,2019012594371,461248,1,2,47,2,43,1,0,0,2,1,6,64,1,10,50000,50000,50000
2019,201901,1259482,2019000816643,34,2019012594821,590148,1,1,34,2,30,4,0,0,2,1,10,101,1,10,50000,50000,50000
2019,201901,1259517,2019000817112,41,2019012595171,160048,1,1,41,1,27,1,0,0,2,1,11,114,1,10,45000,45000,45000
2019,201901,1259880,2019000822007,90,2019012598801,251648,1,2,108,1,47,1,0,0,2,1,10,101,1,10,170000,170000,170000
2019,201901,1260238,2019000826539,106,2019012602381,190748,1,2,107,2,49,1,1,100,2,1,7,71,1,10,85000,85000,85000
2019,201901,1260379,2019000828533,85,2019012603791,591148,1,2,75,2,46,1,1,100,2,1,6,65,1,10,17800,17800,17800
2019,201901,1260584,2019000831328,54,2019012605841,330248,1,1,54,2,42,1,1,100,2,1,10,101,1,10,47000,45000,45000
2019,201901,1260820,2019000834398,112,2019012608201,530448,1,1,113,2,68,4,0,0,1,2,0,2,1,10,42600,18000,33000
2019,201901,1261032,2019000837274,7,2019012610321,370048,1,1,7,2,63,1,0,0,2,1,6,63,3,30,21000,21000,21000
2019,201901,1261087,2019000837881,44,2019012610871,430248,1,3,40,1,24,6,0,0,2,1,10,101,1,10,62000,62000,62000
2019,201901,1261268,2019000840149,118,2019012612681,231748,1,2,95,1,51,1,0,0,2,1,7,71,1,10,60000,60000,60000
2019,201901,1261295,2019000840416,112,2019012612951,231348,1,2,121,1,31,1,0,0,2,1,10,101,1,10,60000,60000,60000
2019,201901,1261331,2019000840813,16,2019012613311,210248,1,2,21,1,41,6,0,0,1,1,6,63,1,10,31000,31000,31000
2019,201901,1261869,2019000847887,15,2019012618691,40048,1,1,16,1,61,1,0,0,2,1,6,65,1,10,70000,70000,70000
2019,201901,1262285,2019000853679,319,2019012622851,231148,1,1,320,1,22,6,0,0,2,1,6,63,1,10,39600,39600,39600
2019,201901,1262295,2019000853780,64,2019012622951,680148,1,3,70,1,20,6,1,100,2,1,5,50,1,10,10000,10000,10000
2019,201901,1262538,2019000856821,126,2019012625381,450148,1,2,123,2,40,1,0,0,2,1,8,81,1,10,70000,70000,70000
2019,201901,1262646,2019000858340,121,2019012626461,250148,1,2,103,2,43,1,0,0,2,1,11,114,1,10,85000,85000,85000
2019,201901,1262732,2019000859478,89,2019012627321,530748,1,1,89,2,61,4,0,0,2,1,6,63,1,10,82000,82000,82000
2019,201901,1262766,2019000859869,107,2019012627661,463748,1,2,102,1,31,1,0,0,2,1,11,115,1,10,105000,105000,105000
2019,201901,1263035,2019000863658,81,2019012630351,50248,1,2,145,2,23,6,4,498,2,1,7,71,1,10,1000,1000,1000
2019,201901,1263138,2019000864962,73,2019012631381,530348,1,1,73,1,56,4,0,0,2,1,7,71,1,10,24000,24000,24000
2019,201901,1263403,2019000868592,26,2019012634031,591648,1,2,24,2,45,1,0,0,2,1,11,114,1,10,2000,2000,2000
2019,201901,1263492,2019000869872,105,2019012634921,590448,1,1,106,1,30,1,1,100,1,1,6,63,1,10,90000,90000,90000
2019,201901,1263947,2019000876510,39,2019012639471,520148,1,1,39,1,39,1,0,0,2,1,10,101,1,10,65000,65000,65000
2019,201901,1264490,2019000883746,53,2019012644901,280048,1,1,53,2,47,2,1,100,2,1,6,65,1,10,33250,33100,33250
2019,201901,1264493,2019000883815,67,2019012644931,230348,1,2,66,1,46,1,0,0,2,1,6,63,1,10,45000,45000,45000
2019,201901,1264629,2019000885636,41,2019012646291,200148,1,1,41,2,41,1,0,0,2,1,8,81,1,10,6000,6000,6000
2019,201901,1265031,2019000891205,175,2019012650311,230648,1,1,175,1,37,1,0,0,2,1,11,114,1,10,170000,170000,170000
2019,201901,1265201,2019000893408,65,2019012652011,251048,1,2,71,1,59,1,0,0,2,1,6,63,1,10,78000,78000,78000
2019,201901,1265236,2019000893929,211,2019012652361,251148,1,2,216,2,70,1,0,0,2,2,10,101,3,30,35900,3500,3500
2019,201901,1265328,2019000895225,178,2019012653281,10048,1,2,358,1,45,4,1,100,2,1,6,64,1,10,55000,55000,55000
2019,201901,1265806,2019000901949,135,2019012658061,530548,1,2,120,2,77,1,0,0,2,2,6,63,1,10,50000,36000,36000
2019,201901,1265842,2019000902452,75,2019012658421,370048,1,1,75,2,37,1,0,0,2,1,6,65,1,10,47000,47000,47000
2019,201901,1265845,2019000902469,104,2019012658451,232048,1,1,103,2,20,6,1,100,1,1,6,63,1,10,9600,9600,9600
2019,201901,1266216,2019000907663,79,2019012662161,450248,1,2,97,1,51,1,0,0,2,1,6,63,1,10,253300,250000,250000
2019,201901,1266217,2019000907675,33,2019012662171,200348,1,1,33,1,56,1,0,0,2,1,11,114,1,10,170000,160000,160000
2019,201901,1266478,2019000911118,52,2019012664781,250548,1,2,57,1,45,1,0,0,2,1,10,101,1,10,95000,95000,95000
2019,201901,1266485,2019000911201,72,2019012664851,440048,1,1,72,1,33,1,0,0,2,1,6,63,1,10,58000,58000,58000
2019,201901,1266577,2019000912617,39,2019012665771,550048,1,2,37,1,60,1,0,0,2,1,8,81,1,10,100000,100000,100000
2019,201901,1266638,2019000913455,69,2019012666381,340048,1,2,152,1,36,6,1,100,1,1,2,23,1,10,18000,18000,18000
2019,201901,1266845,2019000916280,108,2019012668451,490448,1,3,141,2,26,4,0,0,2,1,10,101,1,10,30000,30000,30000
2019,201901,1266850,2019000916339,88,2019012668501,463848,1,2,148,2,33,6,0,0,2,1,7,71,1,10,15000,15000,15000
2019,201901,1267044,2019000918913,38,2019012670441,160048,1,1,38,1,24,1,0,0,2,1,7,71,1,10,91000,91000,91000
2019,201901,1267058,2019000919094,36,2019012670581,200248,1,1,36,1,65,1,0,0,1,2,7,71,1,10,447000,90000,447000
2019,201901,1267482,2019000924389,44,2019012674821,660248,1,4,48,1,57,4,1,100,1,1,6,65,1,10,17000,17000,17000
2019,201901,1267509,2019000924801,75,2019012675091,350148,1,2,77,2,34,1,0,0,2,1,8,81,1,10,63000,63000,63000
2019,201901,1267554,2019000925282,68,2019012675541,200148,1,3,120,1,48,5,1,100,1,1,7,71,1,10,30000,30000,30000
2019,201901,1267574,2019000925601,160,2019012675741,231048,1,1,160,1,37,1,0,0,2,1,6,63,1,10,64000,64000,64000
2019,201901,1267844,2019000928788,126,2019012678441,461248,1,1,126,2,61,1,0,0,2,1,7,71,1,10,81300,75000,75000
2019,201901,1268143,2019000932683,222,2019012681431,530748,1,1,221,2,28,6,0,0,2,1,11,114,1,10,10000,10000,10000
2019,201901,1268265,2019000934185,94,2019012682651,210148,1,1,95,1,67,1,0,0,2,2,6,64,1,12,50500,35400,35400
2019,201901,1268282,2019000934358,227,2019012682821,250748,1,1,227,2,26,1,1,100,1,1,6,63,1,10,24000,24000,24000
2019,201901,1268339,2019000935018,52,2019012683391,251048,1,2,57,2,53,1,0,0,2,1,10,101,1,10,10000,10000,10000
2019,201901,1268491,2019000936944,96,2019012684911,440048,1,3,109,2,44,4,1,100,2,1,6,63,1,10,16000,16000,16000
2019,201901,1268556,2019000938043,866,2019012685561,580048,1,3,405,2,23,6,1,100,2,1,6,63,1,10,25000,25000,25000
2019,201901,1268859,2019000942141,39,2019012688591,340048,1,3,42,2,35,6,0,0,1,1,10,101,1,10,14000,14000,14000
2019,201901,1269066,2019000945164,91,2019012690661,590648,1,4,157,1,31,6,4,416,2,1,10,101,1,10,48000,48000,48000
2019,201901,1269346,2019000948746,276,2019012693461,680548,1,2,327,1,34,1,1,100,1,1,6,63,1,10,9600,9600,9600
2019,201901,1269372,2019000949068,46,2019012693721,530448,1,1,45,1,34,1,0,0,2,1,10,101,1,10,80000,80000,80000
2019,201901,1269390,2019000949320,134,2019012693901,490548,1,2,208,2,39,1,1,100,2,1,8,81,1,10,54000,54000,54000
2019,201901,1269790,2019000954524,326,2019012697901,680548,1,1,326,2,32,1,1,100,2,1,6,63,1,10,19100,19100,19100
2019,201901,1269947,2019000956749,85,2019012699471,462548,1,2,79,1,50,1,0,0,2,1,10,101,1,10,140000,140000,140000
2019,201901,1270268,2019000960766,170,2019012702681,260048,1,5,86,1,36,4,1,100,2,1,6,63,1,10,36000,36000,36000
2019,201901,1270528,2019000964172,288,2019012705281,110048,1,1,289,2,26,6,0,0,1,1,6,63,1,10,20700,20000,20000
2019,201901,1270571,2019000964703,9,2019012705711,10048,1,2,4,2,29,1,0,0,1,1,8,81,3,30,300,300,300
2019,201901,1270572,2019000964708,366,2019012705721,230648,1,1,365,1,51,1,0,0,1,1,10,101,1,10,150000,150000,150000
2019,201901,1270582,2019000964889,272,2019012705821,591148,1,2,241,2,48,1,1,100,2,1,2,26,3,30,2000,2000,2000
2019,201901,1270643,2019000965800,53,2019012706431,350248,1,1,54,1,30,1,0,0,1,1,7,71,1,10,32000,32000,32000
2019,201901,1270645,2019000965841,335,2019012706451,461748,1,2,371,2,46,1,0,0,2,1,6,63,1,10,38000,38000,38000
2019,201901,1270718,2019000967066,53,2019012707181,520448,1,1,53,2,56,1,0,0,2,1,6,63,3,30,14800,13000,13000
2019,201901,1271019,2019000971382,57,2019012710191,463748,1,1,58,1,59,1,0,0,2,1,10,101,1,10,89000,89000,89000
2019,201901,1271359,2019000976031,40,2019012713591,60048,1,2,25,2,47,1,0,0,2,1,8,81,1,10,21000,21000,21000
2019,201901,1271470,2019000977728,61,2019012714701,630248,1,3,58,1,31,2,0,0,2,1,6,63,1,10,28000,28000,28000
2019,201901,1271541,2019000978818,24,2019012715411,470248,1,2,24,2,32,1,0,0,2,1,7,71,1,12,10000,10000,10000
2019,201901,1271646,2019000980005,42,2019012716461,460148,1,1,41,1,61,1,0,0,2,1,10,101,1,10,108200,105000,105000
2019,201901,1271883,2019000983139,19,2019012718831,350248,1,2,22,2,35,1,0,0,2,1,7,71,1,10,15000,15000,15000
2019,201901,1271998,2019000984944,70,2019012719981,590848,1,1,70,1,40,1,0,0,2,1,11,114,1,10,80000,80000,80000
2019,201901,1273203,2019001002218,70,2019012732031,500048,1,1,70,1,58,1,0,0,2,1,6,63,1,10,58000,52000,58000
2019,201901,1273258,2019001002878,108,2019012732581,250448,1,2,111,2,37,1,0,0,2,1,7,71,1,10,15300,15300,15300
2019,201901,1273431,2019001005280,188,2019012734311,231048,1,3,124,1,23,6,1,100,2,1,7,71,1,10,36000,30000,36000
2019,201901,1273687,2019001008882,10,2019012736871,60048,1,3,10,1,20,6,0,0,2,1,7,71,1,10,50000,50000,50000
2019,201901,1273805,2019001010539,161,2019012738051,160048,1,1,161,1,51,1,0,0,2,1,7,71,1,10,40000,40000,40000
2019,201901,1274060,2019001014221,101,2019012740601,462748,1,2,118,2,59,1,0,0,2,1,4,40,1,10,55000,55000,55000
2019,201901,1274264,2019001016943,56,2019012742641,460348,1,1,56,1,40,4,1,100,2,1,10,101,1,10,130000,130000,130000
2019,201901,1274461,2019001019427,76,2019012744611,660348,1,2,143,1,24,6,4,498,2,1,6,63,2,20,13000,13000,13000
2019,201901,1274690,2019001022317,10,2019012746901,200648,1,1,9,2,48,1,0,0,2,1,8,81,1,10,45000,45000,45000
2019,201901,1275039,2019001027366,309,2019012750391,230948,1,1,309,1,32,6,0,0,2,1,10,101,1,10,51000,51000,51000
2019,201901,1275171,2019001029111,70,2019012751711,420048,1,1,69,1,49,1,0,0,2,1,6,65,1,10,34000,34000,34000
2019,201901,1275459,2019001033045,94,2019012754591,462948,1,4,81,2,64,4,0,0,2,1,7,71,1,10,25850,25700,25700
2019,201901,1275686,2019001036579,67,2019012756861,260048,1,1,67,2,64,1,0,0,2,1,10,101,1,10,27400,3400,3400
2019,201901,1275834,2019001038782,77,2019012758341,490248,1,1,77,1,42,1,0,0,2,1,10,101,1,10,139000,135000,135000
2019,201901,1276076,2019001041993,12,2019012760761,140048,1,2,11,1,34,1,0,0,2,1,10,101,1,10,109000,109000,109000
2019,201901,1276360,2019001045963,32,2019012763601,231148,1,2,29,1,49,1,0,0,2,1,10,101,1,10,60000,60000,60000
2019,201901,1276636,2019001049831,74,2019012766361,230448,1,1,74,2,26,6,0,0,1,1,0,2,3,30,800,800,800
2019,201901,1276876,2019001052887,27,2019012768761,231548,1,1,27,2,39,1,0,0,2,1,11,115,1,10,230000,230000,230000
2019,201901,1276966,2019001054097,367,2019012769661,220048,1,1,367,2,20,6,0,0,1,1,6,65,1,12,10700,10700,10700
2019,201901,1277059,2019001055293,91,2019012770591,200648,1,2,92,1,52,1,0,0,2,1,10,101,1,10,113200,112000,112000
2019,201901,1277111,2019001056245,28,2019012771111,190148,1,3,45,1,22,6,0,0,2,1,7,71,1,10,10000,10000,10000
2019,201901,1277220,2019001057729,53,2019012772201,340048,1,1,54,1,58,1,0,0,2,1,7,71,1,10,50000,50000,50000
2019,201901,1277323,2019001059159,83,2019012773231,590448,1,2,238,2,36,6,1,100,1,1,6,61,2,20,2000,2000,2000
2019,201901,1277389,2019001060053,78,2019012773891,231148,1,3,91,2,30,6,0,0,1,1,6,65,1,10,31500,31500,31500
2019,201901,1277557,2019001062130,99,2019012775571,650048,1,2,173,1,55,1,0,0,2,1,6,63,1,10,120000,120000,120000
2019,201901,1277799,2019001065315,60,2019012777991,591348,1,2,57,2,36,1,0,0,2,1,10,101,1,10,52000,52000,52000
2019,201901,1277849,2019001066067,130,2019012778491,231448,1,1,130,2,63,5,0,0,2,1,4,40,1,10,27500,27500,27500
2019,201901,1277976,2019001067815,155,2019012779761,460448,1,1,156,1,30,6,4,414,2,1,10,101,1,10,90000,90000,90000
2019,201901,1278005,2019001068121,135,2019012780051,190148,1,2,122,1,57,1,0,0,2,1,10,101,1,10,100000,100000,100000
2019,201901,1278069,2019001068971,267,2019012780691,250148,1,1,268,2,46,1,0,0,2,1,7,71,1,10,64000,64000,64000
2019,201901,1278235,2019001071298,60,2019012782351,250948,1,2,59,2,42,4,4,498,2,1,10,101,1,10,35000,35000,35000
2019,201901,1278586,2019001075969,46,2019012785861,230748,1,2,49,2,47,1,0,0,2,1,11,114,1,10,105000,105000,105000
2019,201901,1278606,2019001076247,46,2019012786061,190648,1,2,42,2,39,1,0,0,2,1,11,115,1,10,586000,483000,583000
2019,201901,1278618,2019001076446,35,2019012786181,232048,1,1,35,2,61,4,0,0,1,1,11,114,1,10,30000,30000,30000
2019,201901,1278659,2019001076851,332,2019012786591,250948,1,1,332,1,50,5,4,498,2,1,10,101,1,10,100000,100000,100000
2019,201901,1278661,2019001076895,117,2019012786611,232148,1,3,159,1,38,3,1,100,1,1,6,65,1,10,46000,46000,46000
2019,201901,1278887,2019001080269,177,2019012788871,590948,1,1,177,1,26,6,0,0,2,1,10,101,1,10,75000,75000,75000
2019,201901,1278908,2019001080545,88,2019012789081,80048,1,1,87,2,50,6,4,498,2,1,6,61,1,10,12000,12000,12000
2019,201901,1279374,2019001086539,12,2019012793741,490548,1,2,16,1,39,1,0,0,2,1,10,101,1,10,100000,100000,100000
2019,201901,1279760,2019001091921,63,2019012797601,530248,1,3,108,2,36,6,1,100,2,1,8,81,1,10,25000,25000,25000
2019,201901,1279825,2019001092816,144,2019012798251,490248,1,1,144,2,25,6,0,0,2,1,10,101,1,10,45000,45000,45000
2019,201901,1279990,2019001095059,41,2019012799901,450348,1,1,41,1,48,1,0,0,2,1,11,114,1,10,162000,162000,162000
2019,201901,1280036,2019001095675,93,2019012800361,251648,1,1,93,2,26,6,0,0,2,1,7,71,1,10,7900,7900,7900
2019,201901,1280235,2019001098396,55,2019012802351,590148,1,1,55,2,35,6,0,0,2,1,10,101,1,10,110000,110000,110000
2019,201901,1280416,2019001100915,72,2019012804161,200648,1,1,73,1,57,1,0,0,2,1,11,114,1,10,75000,15000,45000
2019,201901,1280842,2019001106463,52,2019012808421,530248,1,1,52,1,47,3,0,0,1,1,11,116,1,10,45500,42000,45500
2019,201901,1280887,2019001107085,33,2019012808871,200348,1,1,33,1,58,1,0,0,1,1,6,65,2,20,85000,85000,85000
2019,201901,1281176,2019001110817,164,2019012811761,460148,1,2,147,1,39,1,0,0,2,1,8,81,1,10,50000,50000,50000
2019,201901,1281332,2019001112765,62,2019012813321,80048,1,1,62,2,56,1,0,0,2,1,6,63,1,10,66000,66000,66000
2019,201901,1281589,2019001116463,9,2019012815891,480248,1,2,13,1,41,1,1,100,2,1,6,65,1,10,34000,34000,34000
2019,201901,1281689,2019001117855,59,2019012816891,530748,1,1,59,2,31,1,0,0,2,1,11,114,1,10,70000,70000,70000
2019,201901,1281811,2019001119163,102,2019012818111,462648,1,1,101,1,65,6,0,0,2,2,10,101,1,10,34430,34400,34400
2019,201901,1281831,2019001119486,408,2019012818311,251248,1,1,408,2,42,4,0,0,2,1,8,81,1,10,152000,150000,152000
2019,201901,1281906,2019001120397,68,2019012819061,250248,1,1,67,2,72,6,0,0,1,2,6,65,1,10,19000,3400,3400
2019,201901,1281978,2019001121539,29,2019012819781,410048,1,1,29,2,57,2,1,100,2,1,6,65,1,10,25500,25000,25500
2019,201901,1282025,2019001122328,103,2019012820251,530148,1,1,103,1,25,6,0,0,2,1,10,101,1,10,104300,102000,102000
2019,201901,1282139,2019001123701,289,2019012821391,350248,1,3,420,2,26,6,0,0,1,1,6,63,1,10,30000,30000,30000
2019,201901,1282606,2019001130202,90,2019012826061,530248,1,1,90,1,32,1,0,0,2,1,10,101,1,10,128060,128000,128000
2019,201901,1282739,2019001131988,62,2019012827391,190148,1,1,61,2,44,1,0,0,1,1,10,101,1,10,83900,82000,82000
2019,201901,1282863,2019001133879,293,2019012828631,450448,1,1,292,2,47,4,0,0,2,1,7,71,1,10,15100,15100,15100
2019,201901,1283115,2019001137338,81,2019012831151,110048,1,1,81,2,67,4,0,0,1,2,6,63,1,10,16500,6000,6000
2019,201901,1283263,2019001139211,39,2019012832631,380248,1,2,33,1,67,1,0,0,2,2,6,63,1,10,59400,29000,29000
2019,201901,1283307,2019001139765,29,2019012833071,231148,1,1,29,1,68,1,0,0,2,1,11,115,1,10,508000,483000,483000
2019,201901,1283723,2019001145125,79,2019012837231,270048,1,1,79,2,56,4,0,0,2,1,8,81,1,10,62000,62000,62000
2019,201901,1283799,2019001146040,305,2019012837991,461148,1,1,305,1,26,6,1,100,1,1,2,23,1,10,26000,26000,26000
2019,201901,1283813,2019001146217,80,2019012838131,670248,1,2,56,2,48,1,1,100,1,1,6,63,1,10,26000,26000,26000
2019,201901,1283841,2019001146654,187,2019012838411,460648,1,4,212,1,55,1,4,413,2,1,6,63,1,10,49900,49900,49900
2019,201901,1284153,2019001151115,22,2019012841531,250748,1,2,20,2,64,1,0,0,1,1,6,63,1,10,46000,46000,46000
2019,201901,1284545,2019001156759,39,2019012845451,200148,1,3,106,1,53,6,1,100,2,1,7,71,1,10,50000,50000,50000
2019,201901,1284703,2019001158999,54,2019012847031,490248,1,1,54,2,57,1,0,0,2,1,10,101,1,10,130000,130000,130000
2019,201901,1284750,2019001159726,224,2019012847501,680648,1,1,224,2,33,4,1,100,2,1,6,63,1,10,23600,20000,20000
2019,201901,1284806,2019001160609,48,2019012848061,463148,1,2,53,2,50,1,0,0,2,1,7,71,1,10,48000,48000,48000
2019,201901,1284876,2019001161598,87,2019012848761,231048,1,2,96,2,31,1,1,100,2,1,6,63,1,10,40000,40000,40000
2019,201901,1285206,2019001166331,16,2019012852061,80048,1,1,16,1,29,1,0,0,2,1,7,71,1,10,45000,45000,45000
2019,201901,1286048,2019001177668,253,2019012860481,231248,1,1,252,1,45,6,0,0,2,1,10,101,1,10,200000,200000,200000
2019,201901,1286197,2019001179669,110,2019012861971,590648,1,2,156,1,24,6,1,100,2,1,6,63,1,10,55000,55000,55000
2019,201901,1286279,2019001180884,48,2019012862791,580048,1,1,48,1,68,1,0,0,2,2,11,116,3,30,86450,36400,36400
2019,201901,1286382,2019001182077,293,2019012863821,490248,1,3,228,1,33,1,0,0,2,1,10,101,1,10,80000,80000,80000
2019,201901,1286565,2019001184410,231,2019012865651,190648,1,3,423,2,28,6,0,0,2,1,10,101,1,10,48000,48000,48000
2019,201901,1286777,2019001187294,55,2019012867771,250848,1,1,55,2,55,6,0,0,2,1,6,63,1,10,40000,40000,40000
2019,201901,1286875,2019001188551,86,2019012868751,530348,1,3,116,2,26,6,0,0,2,1,10,101,1,10,55000,55000,55000
2019,201901,1286951,2019001189536,168,2019012869511,463348,1,1,168,1,62,4,0,0,2,1,7,71,1,10,125000,125000,125000
2019,201901,1287130,2019001192313,50,2019012871301,30048,1,1,50,2,39,1,0,0,2,1,10,101,1,10,43500,43500,43500
2019,201901,1287138,2019001192397,45,2019012871381,100048,1,1,46,1,59,1,0,0,2,1,7,71,1,10,100000,60000,60000
2019,201901,1287302,2019001194924,160,2019012873021,530848,1,1,161,1,29,6,0,0,2,1,10,101,1,10,65000,65000,65000
2019,201901,1287351,2019001195659,45,2019012873511,250548,1,1,45,2,59,1,0,0,1,1,11,114,2,20,67000,19000,19000
2019,201901,1287451,2019001196893,89,2019012874511,251048,1,2,57,2,55,1,0,0,2,1,10,101,1,10,1500,1500,1500
2019,201901,1287498,2019001197484,165,2019012874981,290048,1,2,110,1,23,6,1,100,1,1,6,65,1,10,32600,32600,32600
2019,201901,1287578,2019001198776,71,2019012875781,251448,1,1,71,1,70,1,0,0,2,2,7,71,1,10,50000,22000,22000
2019,201901,1287921,2019001203416,224,2019012879211,530848,1,1,224,1,31,4,0,0,2,1,10,101,1,10,132000,132000,132000
2019,201901,1288293,2019001208533,51,2019012882931,250448,1,1,52,2,55,1,1,100,2,1,6,65,1,10,48000,48000,48000
2019,201901,1288347,2019001209316,104,2019012883471,530248,1,2,127,1,37,6,0,0,2,1,7,71,1,10,30000,30000,30000
2019,201901,1288699,2019001214118,104,2019012886991,190448,1,2,108,1,56,1,0,0,2,1,8,81,1,10,54000,54000,54000
2019,201901,1288753,2019001214905,51,2019012887531,200248,1,1,50,2,77,4,0,0,1,2,11,114,2,20,22500,4000,4000
2019,201901,1288789,2019001215436,33,2019012887891,461848,1,2,41,2,62,4,1,100,2,1,0,2,1,10,16700,16700,16700
2019,201901,1288833,2019001216119,141,2019012888331,470148,1,2,248,1,55,6,1,100,2,1,6,63,1,10,18000,18000,18000
2019,201901,1289316,2019001222528,20,2019012893161,140048,1,3,19,2,23,6,0,0,2,1,7,71,1,10,24000,24000,24000
2019,201901,1289386,2019001223420,45,2019012893861,260048,1,1,45,1,65,4,0,0,2,2,8,81,3,30,25800,18000,18000
2019,201901,1290154,2019001233842,148,2019012901541,190448,1,2,102,2,61,1,0,0,2,1,10,101,1,10,70000,70000,70000
2019,201901,1290628,2019001240505,65,2019012906281,150148,1,1,65,1,35,1,0,0,2,1,8,81,1,10,80000,80000,80000
2019,201901,1291097,2019001246544,106,2019012910971,463748,1,1,107,1,32,3,0,0,2,1,7,71,1,10,43400,43400,43400
2019,201901,1291212,2019001248084,49,2019012912121,460548,1,1,48,1,33,6,0,0,2,1,11,114,1,10,52130,52000,52000
2019,201901,1291551,2019001252846,67,2019012915511,230248,1,2,75,1,77,1,0,0,2,2,11,115,1,10,162700,48000,48000
2019,201901,1291636,2019001254081,127,2019012916361,463248,1,1,127,2,38,4,0,0,2,1,10,101,1,10,65000,65000,65000
2019,201901,1291819,2019001256812,35,2019012918191,370048,1,1,35,1,77,1,0,0,2,2,7,71,3,30,59600,1500,1500
2019,201901,1292117,2019001260771,48,2019012921171,591348,1,1,48,2,54,4,0,0,1,1,6,63,1,10,24100,19500,19500
2019,201901,1292140,2019001261045,82,2019012921401,530448,1,1,82,1,28,6,0,0,2,1,10,101,1,10,55000,55000,55000
2019,201901,1292152,2019001261195,45,2019012921521,520448,1,1,45,1,58,4,0,0,2,1,11,114,1,10,118000,118000,118000
2019,201901,1292342,2019001263845,274,2019012923421,680348,1,1,275,1,58,1,1,100,2,1,7,71,1,10,24000,24000,24000
2019,201901,1292745,2019001269728,41,2019012927451,250548,1,1,41,1,77,1,0,0,2,2,11,116,1,10,96000,70000,70000
2019,201901,1293184,2019001275392,104,2019012931841,270048,1,1,104,2,37,1,1,100,1,1,8,81,1,10,29000,29000,29000
2019,201901,1293328,2019001277060,83,2019012933281,170048,1,2,168,1,22,6,0,0,2,1,6,63,2,20,75000,75000,75000
2019,201901,1293466,2019001278957,74,2019012934661,190648,1,1,74,1,43,1,0,0,2,1,11,114,1,10,240010,240000,240000
2019,201901,1293543,2019001280019,100,2019012935431,350248,1,5,96,2,22,2,1,100,2,1,6,63,1,10,12000,12000,12000
2019,201901,1293590,2019001280771,71,2019012935901,230748,1,1,71,2,63,1,0,0,1,1,6,63,1,10,21600,21600,21600
2019,201901,1293766,2019001283028,129,2019012937661,190648,1,1,130,1,42,1,0,0,2,1,10,101,1,10,90000,90000,90000
2019,201901,1293995,2019001286011,141,2019012939951,350248,1,1,142,2,27,1,0,0,2,1,11,115,1,10,33000,33000,33000
2019,201901,1294239,2019001289213,254,2019012942391,490548,1,1,254,2,63,1,0,0,2,1,10,101,1,10,50000,50000,50000
2019,201901,1294319,2019001290160,10,2019012943191,130048,1,1,9,2,57,2,0,0,2,1,11,114,1,10,123000,123000,123000
2019,201901,1294434,2019001291535,117,2019012944341,462348,1,2,128,2,66,1,0,0,2,1,11,114,1,10,65000,65000,65000
2019,201901,1294461,2019001291976,215,2019012944611,580048,1,2,231,2,27,6,0,0,2,1,8,81,1,10,60000,60000,60000
2019,201901,1294819,2019001296976,128,2019012948191,660148,1,1,129,2,29,6,1,100,1,1,6,65,1,10,17500,17500,17500
2019,201901,1294857,2019001297461,121,2019012948571,230248,1,2,129,1,51,1,1,100,1,1,0,2,1,10,31800,31800,31800
2019,201901,1295285,2019001303133,91,2019012952851,251648,1,1,92,2,30,6,0,0,2,1,11,114,1,10,90000,90000,90000
2019,201901,1295392,2019001304622,47,2019012953921,590348,1,1,47,1,31,6,0,0,2,1,11,116,1,10,141400,120000,120000
2019,201901,1295700,2019001308900,54,2019012957001,360148,1,3,68,1,20,6,0,0,2,1,7,71,1,10,17020,17000,17000
2019,201901,1295723,2019001309193,74,2019012957231,460448,1,1,74,2,47,6,0,0,2,1,10,101,1,10,266000,248000,248000
2019,201901,1295799,2019001310137,88,2019012957991,200448,1,3,198,1,25,6,1,100,2,1,7,71,1,10,18000,18000,18000
2019,201901,1296054,2019001313286,91,2019012960541,190448,1,1,91,1,40,1,0,0,2,1,11,114,1,10,91900,90000,90000
2019,201901,1296057,2019001313329,90,2019012960571,230948,1,2,92,2,40,1,0,0,2,1,11,115,1,10,140000,140000,140000
2019,201901,1296072,2019001313658,434,2019012960721,250548,1,3,462,2,25,6,0,0,2,1,10,101,1,10,48000,48000,48000
2019,201901,1296184,2019001315193,73,2019012961841,360248,1,1,72,2,24,6,0,0,2,1,6,65,1,10,29000,29000,29000
2019,201901,1296195,2019001315357,53,2019012961951,510048,1,1,52,1,36,1,0,0,2,1,6,63,1,10,68000,68000,68000
2019,201901,1296236,2019001315867,125,2019012962361,530448,1,1,126,2,64,4,0,0,2,1,11,114,1,10,85000,85000,85000
2019,201901,1296274,2019001316407,84,2019012962741,210148,1,2,89,2,60,1,1,100,2,1,6,65,3,30,22100,1600,1600
2019,201901,1296366,2019001317652,108,2019012963661,461948,1,1,109,1,52,6,1,100,2,1,10,101,1,10,54000,54000,54000
2019,201901,1296514,2019001319768,327,2019012965141,210148,1,1,326,2,55,1,0,0,2,1,10,101,1,10,48000,48000,48000
2019,201901,1296771,2019001323135,81,2019012967711,251648,1,3,211,2,49,6,0,0,2,1,7,71,1,10,70000,70000,70000
