host_id,host_since,host_response_time,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood_cleansed,room_type,bathrooms,accommodates,bedrooms,square_feet,price,number_of_reviews,has_availability,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
4477219,2012-12-23,N/A,FALSE,4,4,Church-Yonge Corridor,Entire home/apt,1,2,1,398,160,8,TRUE,98,10,10,10,10,10,10
4526170,2012-12-29,N/A,FALSE,1,1,Mimico (includes Humber Bay Shores),Entire home/apt,1,2,1,NA,89,6,TRUE,95,10,10,10,10,10,9
3491443,2012-09-06,within an hour,FALSE,2,2,Little Portugal,Entire home/apt,1,4,2,NA,99,121,TRUE,90,10,10,10,10,10,10
4451791,2012-12-20,within an hour,TRUE,3,3,Palmerston-Little Italy,Private room,1,2,1,NA,102,13,TRUE,96,10,9,10,10,10,9
4534248,2012-12-30,N/A,FALSE,1,1,Newtonbrook West,Private room,1,2,1,NA,117,17,TRUE,100,NA,NA,NA,NA,NA,NA
4536555,2012-12-31,N/A,FALSE,1,1,Broadview North,Entire home/apt,1,1,1,0,129,4,TRUE,93,10,7,10,10,9,9
4599751,2013-01-05,within an hour,FALSE,2,2,Niagara,Entire home/apt,2,5,2,NA,148,180,TRUE,93,10,10,10,10,9,9
4575743,2013-01-03,N/A,FALSE,1,1,Woodbine Corridor,Entire home/apt,1,5,3,NA,160,1,TRUE,100,10,8,10,10,10,10
992557,2011-08-19,a few days or more,FALSE,0,0,Wychwood,Entire home/apt,1,2,0,NA,65,50,TRUE,90,9,9,10,9,9,9
312769,2010-12-08,within an hour,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,2,7,3,NA,150,9,TRUE,98,9,10,9,10,9,10
4448135,2012-12-19,within an hour,TRUE,1,1,Kensington-Chinatown,Entire home/apt,1,4,2,1399,231,226,TRUE,98,10,9,10,10,10,10
4871479,2013-01-27,within a day,TRUE,1,1,Playter Estates-Danforth,Entire home/apt,1,3,1,0,164,68,TRUE,96,9,10,10,10,10,9
4966594,2013-02-04,within a day,TRUE,2,2,Palmerston-Little Italy,Private room,1,2,1,NA,65,23,TRUE,93,9,8,9,9,10,9
4232814,2012-11-24,within an hour,TRUE,3,3,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,99,649,TRUE,96,10,10,10,10,10,10
4988876,2013-02-06,within a day,TRUE,0,0,Blake-Jones,Entire home/apt,1,2,1,NA,90,49,TRUE,98,10,10,10,10,10,10
2073941,2012-04-04,N/A,TRUE,1,1,Blake-Jones,Entire home/apt,1,2,1,0,89,42,TRUE,94,10,9,10,10,10,10
187320,2010-08-01,within a few hours,TRUE,17,17,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,130,13,TRUE,97,10,10,10,10,10,9
1631066,2012-01-20,N/A,FALSE,2,2,Casa Loma,Entire home/apt,1,4,2,NA,183,29,TRUE,97,10,10,10,10,9,10
5086802,2013-02-14,within a day,FALSE,1,1,Greenwood-Coxwell,Entire home/apt,2,8,4,0,269,7,TRUE,94,10,7,10,10,10,9
5153529,2013-02-19,within an hour,FALSE,2,2,Regent Park,Entire home/apt,1,2,1,NA,160,10,TRUE,100,10,10,10,10,10,10
5186386,2013-02-22,within a day,FALSE,1,1,South Riverdale,Entire home/apt,1,3,1,NA,87,23,TRUE,95,9,9,10,10,9,9
4477219,2012-12-23,N/A,FALSE,4,4,Church-Yonge Corridor,Entire home/apt,1,2,0,NA,170,10,TRUE,90,9,9,9,9,9,9
3272927,2012-08-15,within a few hours,FALSE,2,2,Waterfront Communities-The Island,Entire home/apt,0,5,0,NA,178,61,TRUE,92,9,9,9,9,10,9
5066966,2013-02-12,N/A,FALSE,1,1,Dufferin Grove,Entire home/apt,2,8,4,0,380,4,TRUE,85,10,9,10,10,10,9
5214021,2013-02-24,within a day,FALSE,4,4,Church-Yonge Corridor,Entire home/apt,1,3,1,NA,530,29,TRUE,95,9,9,10,10,10,9
2929374,2012-07-13,within an hour,FALSE,4,4,Waterfront Communities-The Island,Private room,1,4,1,NA,65,39,TRUE,91,9,9,9,10,10,9
1805882,2012-02-24,within a few hours,FALSE,4,4,Waterfront Communities-The Island,Entire home/apt,1,5,2,NA,296,7,TRUE,100,10,10,10,10,10,9
5348675,2013-03-06,N/A,FALSE,1,1,Playter Estates-Danforth,Entire home/apt,1,3,1,0,84,8,TRUE,90,9,9,9,9,10,9
2396097,2012-05-17,within a few hours,TRUE,2,2,South Riverdale,Entire home/apt,1.5,2,1,NA,72,70,TRUE,93,10,9,10,10,10,9
1019538,2011-08-25,within a day,FALSE,2,2,Little Portugal,Entire home/apt,1,2,1,NA,80,154,TRUE,94,10,9,10,10,10,9
5407081,2013-03-10,within an hour,TRUE,3,3,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,97,215,TRUE,98,10,10,10,10,10,10
5242437,2013-02-26,N/A,FALSE,1,1,Dufferin Grove,Private room,1.5,2,1,NA,99,1,TRUE,97,8,10,10,10,10,10
5413926,2013-03-11,within a day,FALSE,1,1,North Riverdale,Private room,1,2,1,NA,99,13,TRUE,100,10,10,10,10,10,10
3258547,2012-08-14,N/A,FALSE,1,1,Rosedale-Moore Park,Entire home/apt,1,2,1,0,135,15,TRUE,90,9,8,10,10,10,9
377962,2011-02-05,within a few hours,FALSE,2,2,Humewood-Cedarvale,Entire home/apt,1,2,1,NA,98,23,TRUE,90,9,9,9,10,10,9
1718194,2012-02-08,within an hour,FALSE,48,48,Waterfront Communities-The Island,Hotel room,1,4,1,NA,159,38,TRUE,86,9,8,9,9,10,9
5472668,2013-03-15,within a day,FALSE,8,8,Mimico (includes Humber Bay Shores),Entire home/apt,1,2,0,388,201,15,TRUE,87,9,9,8,9,9,9
5554523,2013-03-20,within an hour,TRUE,2,2,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1,4,2,NA,125,171,TRUE,93,10,10,10,10,9,10
3367744,2012-08-25,within a day,FALSE,0,0,Bay Street Corridor,Private room,1,2,1,NA,99,93,TRUE,96,10,10,10,10,10,10
5518435,2013-03-18,within a day,FALSE,1,1,Niagara,Entire home/apt,2,7,3,NA,530,6,TRUE,60,8,9,4,8,6,2
4202607,2012-11-20,N/A,FALSE,1,1,Annex,Entire home/apt,1,2,1,NA,61,25,TRUE,89,9,8,10,10,9,9
5591756,2013-03-23,within an hour,TRUE,1,1,Trinity-Bellwoods,Private room,1,2,1,NA,76,100,TRUE,98,10,10,10,10,10,10
1919294,2012-03-13,within a few hours,FALSE,73,73,Waterfront Communities-The Island,Entire home/apt,1,4,2,NA,190,10,TRUE,90,9,9,10,10,10,9
5630548,2013-03-26,N/A,FALSE,1,1,Mount Pleasant East,Entire home/apt,2,7,3,NA,431,17,TRUE,97,9,9,10,10,10,9
5650274,2013-03-27,N/A,FALSE,1,1,East End-Danforth,Entire home/apt,1,5,3,12917,105,3,TRUE,80,8,6,10,10,8,7
1919294,2012-03-13,within a few hours,FALSE,73,73,Niagara,Entire home/apt,1,2,1,NA,148,10,TRUE,84,9,8,10,9,9,8
377846,2011-02-05,within an hour,FALSE,11,11,East End-Danforth,Entire home/apt,1,2,1,NA,65,34,TRUE,94,10,9,10,10,9,10
2175675,2012-04-19,within an hour,FALSE,6,6,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,249,6,TRUE,80,8,8,8,8,9,8
4468895,2012-12-22,within an hour,TRUE,1,1,Willowdale East,Entire home/apt,1,2,1,NA,87,22,TRUE,94,10,10,10,10,10,9
5709010,2013-03-31,within an hour,FALSE,1,1,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1.5,5,3,NA,251,55,TRUE,96,10,10,10,10,10,10
5713708,2013-04-01,within an hour,TRUE,1,1,Humewood-Cedarvale,Private room,1,2,1,NA,70,158,TRUE,98,10,10,10,10,10,10
876036,2011-07-27,within a few hours,FALSE,1,1,Niagara,Entire home/apt,1,2,1,0,99,16,TRUE,92,9,9,10,10,10,9
5736902,2013-04-02,within an hour,FALSE,1,1,South Riverdale,Entire home/apt,1,3,1,NA,99,26,TRUE,93,10,10,10,10,9,9
1718194,2012-02-08,within an hour,FALSE,48,48,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,140,73,TRUE,88,9,9,9,9,10,9
265033,2010-10-18,N/A,FALSE,1,1,Dufferin Grove,Entire home/apt,2,4,2,NA,135,6,TRUE,97,10,10,10,10,10,10
4806305,2013-01-22,a few days or more,FALSE,1,1,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1,2,1,0,85,24,TRUE,93,9,10,10,10,9,9
1618054,2012-01-17,within a few hours,FALSE,1,1,Woodbine Corridor,Entire home/apt,1,4,3,NA,215,1,TRUE,100,10,10,10,10,10,10
4010527,2012-10-29,within a day,TRUE,7,7,Moss Park,Entire home/apt,1,6,1,NA,190,22,TRUE,99,10,9,10,10,9,10
5867364,2013-04-10,within an hour,TRUE,1,1,Niagara,Entire home/apt,1,2,1,0,85,457,TRUE,98,10,10,10,10,10,10
672978,2011-06-07,within an hour,FALSE,2,2,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,186,506,TRUE,93,9,8,9,9,10,9
1919294,2012-03-13,within a few hours,FALSE,73,73,Bayview Village,Entire home/apt,1.5,3,2,NA,148,4,TRUE,95,10,10,10,10,10,10
377846,2011-02-05,within an hour,FALSE,11,11,East End-Danforth,Entire home/apt,1,3,NA,NA,76,30,TRUE,94,10,10,10,10,9,10
4315269,2012-12-03,N/A,FALSE,3,3,Oakwood Village,Entire home/apt,1,5,1,NA,80,117,TRUE,92,10,9,10,10,9,9
2367548,2012-05-14,within an hour,TRUE,1,1,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1,4,2,NA,89,203,TRUE,98,10,10,10,10,10,10
6048680,2013-04-22,within an hour,FALSE,8,8,Little Portugal,Private room,1,2,1,0,70,36,TRUE,86,9,8,9,9,9,9
377846,2011-02-05,within an hour,FALSE,11,11,East End-Danforth,Entire home/apt,1,2,1,NA,69,24,TRUE,90,9,9,10,10,8,9
6048680,2013-04-22,within an hour,FALSE,8,8,Little Portugal,Entire home/apt,1,3,2,NA,180,19,TRUE,88,9,8,10,9,9,8
6169927,2013-04-30,within a few hours,TRUE,1,1,Palmerston-Little Italy,Entire home/apt,1,2,1,NA,90,161,TRUE,93,10,9,10,10,10,9
6225610,2013-05-04,within an hour,FALSE,1,1,Annex,Private room,3,8,4,NA,140,6,TRUE,93,10,10,10,9,9,10
6264339,2013-05-07,within an hour,FALSE,2,2,Niagara,Entire home/apt,1,2,1,NA,101,2,TRUE,90,10,9,10,10,9,10
1590126,2012-01-10,N/A,FALSE,2,2,Roncesvalles,Entire home/apt,2,5,3,1300,245,27,TRUE,91,9,10,10,10,10,9
6369663,2013-05-13,within an hour,FALSE,1,1,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1,2,1,NA,76,281,TRUE,95,10,10,10,10,9,9
5175157,2013-02-21,N/A,FALSE,2,2,Annex,Private room,1,1,1,NA,72,3,TRUE,80,9,9,9,9,9,8
6373335,2013-05-13,within an hour,FALSE,1,1,Yorkdale-Glen Park,Entire home/apt,2.5,4,2,NA,175,1,TRUE,100,10,10,10,10,10,10
5942147,2013-04-15,N/A,FALSE,1,1,North Riverdale,Entire home/apt,1,2,1,0,99,4,TRUE,85,10,8,10,10,10,8
1508497,2011-12-15,within a day,FALSE,1,1,The Beaches,Entire home/apt,1,4,2,NA,228,34,TRUE,94,10,10,10,10,9,9
6410636,2013-05-15,within an hour,FALSE,1,1,Palmerston-Little Italy,Private room,1,1,1,0,98,14,TRUE,97,10,10,10,9,10,10
1410677,2011-11-15,within a few hours,TRUE,3,3,Little Portugal,Entire home/apt,1,2,1,NA,121,26,TRUE,97,10,10,10,10,10,10
1410677,2011-11-15,within a few hours,TRUE,3,3,Little Portugal,Entire home/apt,1,2,1,NA,99,34,TRUE,96,10,10,10,10,10,10
946529,2011-08-09,within a day,TRUE,2,2,Regent Park,Entire home/apt,1,2,1,NA,109,33,TRUE,99,10,10,10,10,10,10
569339,2011-05-09,within an hour,TRUE,6,6,Kensington-Chinatown,Private room,1,3,1,0,170,68,TRUE,99,10,10,10,10,10,10
569339,2011-05-09,within an hour,TRUE,6,6,Kensington-Chinatown,Private room,1,2,1,NA,95,97,TRUE,98,10,10,10,10,10,10
1919294,2012-03-13,within a few hours,FALSE,73,73,Newtonbrook West,Entire home/apt,1,4,2,NA,170,1,TRUE,80,10,8,10,10,10,10
6488491,2013-05-20,N/A,FALSE,1,1,South Riverdale,Entire home/apt,2,5,2,NA,180,15,TRUE,94,10,9,10,10,9,10
6530148,2013-05-22,within a few hours,FALSE,1,1,Roncesvalles,Private room,1,2,1,NA,65,24,TRUE,85,9,9,10,10,10,9
6539250,2013-05-23,a few days or more,FALSE,1,1,Niagara,Entire home/apt,1,2,1,NA,95,11,TRUE,98,10,9,10,10,10,9
2929374,2012-07-13,within an hour,FALSE,4,4,Waterfront Communities-The Island,Private room,1,3,1,NA,65,62,TRUE,92,9,10,10,10,10,10
2929374,2012-07-13,within an hour,FALSE,4,4,Kensington-Chinatown,Entire home/apt,1,4,1,0,80,381,TRUE,87,8,9,10,10,10,8
4009559,2012-10-29,within an hour,FALSE,1,1,Lawrence Park South,Private room,1,1,1,0,70,30,TRUE,98,10,10,10,10,10,9
6607550,2013-05-27,within a few hours,FALSE,2,2,Cabbagetown-South St.James Town,Entire home/apt,1,5,2,NA,186,18,TRUE,98,10,10,10,10,10,10
6627847,2013-05-28,within a few hours,TRUE,1,1,Church-Yonge Corridor,Private room,1,2,1,NA,99,135,TRUE,98,10,10,10,10,10,10
3604846,2012-09-18,within a few hours,FALSE,5,5,High Park-Swansea,Entire home/apt,1,4,2,NA,205,20,TRUE,92,9,9,10,10,10,8
6652723,2013-05-30,within an hour,FALSE,32,32,Niagara,Entire home/apt,1,2,1,NA,125,3,TRUE,80,8,7,10,10,10,9
6662193,2013-05-30,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,113,10,TRUE,96,10,9,9,10,10,9
6596909,2013-05-27,N/A,FALSE,2,2,Palmerston-Little Italy,Entire home/apt,1,2,1,NA,121,1,TRUE,100,NA,NA,NA,NA,NA,NA
1415439,2011-11-16,within an hour,FALSE,5,5,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,159,54,TRUE,95,10,10,10,10,10,9
6739062,2013-06-04,within a day,FALSE,5,5,Rosedale-Moore Park,Entire home/apt,1,2,1,NA,170,3,TRUE,93,10,9,9,10,10,9
6773217,2013-06-06,N/A,FALSE,1,1,Little Portugal,Entire home/apt,1.5,5,3,NA,175,28,TRUE,98,10,10,10,10,10,10
1919294,2012-03-13,within a few hours,FALSE,73,73,Waterfront Communities-The Island,Entire home/apt,2,4,2,NA,199,18,TRUE,90,9,9,9,9,9,8
3406595,2012-08-29,within an hour,TRUE,2,2,Trinity-Bellwoods,Entire home/apt,1,2,1,NA,111,74,TRUE,98,10,9,10,10,10,10
6911938,2013-06-14,within a day,FALSE,1,1,Parkwoods-Donalda,Entire home/apt,3,8,3,NA,220,5,TRUE,95,9,9,10,10,10,9
6744529,2013-06-04,within an hour,FALSE,3,3,Playter Estates-Danforth,Entire home/apt,1,4,1,NA,66,15,TRUE,100,10,10,10,10,10,10
1919294,2012-03-13,within a few hours,FALSE,73,73,Waterfront Communities-The Island,Entire home/apt,2,3,1,NA,179,8,TRUE,83,9,8,8,9,9,9
5591734,2013-03-23,within an hour,TRUE,1,1,Bay Street Corridor,Entire home/apt,2,4,2,NA,220,71,TRUE,100,10,10,10,10,10,10
7010032,2013-06-19,N/A,FALSE,1,1,High Park-Swansea,Entire home/apt,1,2,1,NA,150,12,TRUE,100,10,10,10,10,10,10
7010570,2013-06-19,within an hour,FALSE,5,5,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,90,294,TRUE,90,9,9,8,10,10,9
6293331,2013-05-08,within a few hours,TRUE,1,1,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1,2,1,NA,99,70,TRUE,99,10,10,10,10,10,10
1025890,2011-08-27,N/A,FALSE,1,1,Junction Area,Entire home/apt,1,2,1,NA,73,5,TRUE,80,10,10,10,10,8,8
5244098,2013-02-26,within an hour,FALSE,1,1,Yonge-St.Clair,Private room,2,2,1,NA,69,54,TRUE,100,10,10,10,10,10,10
7065012,2013-06-23,within a day,FALSE,2,2,East End-Danforth,Entire home/apt,1,3,1,NA,90,61,TRUE,92,9,9,10,10,9,9
6169934,2013-04-30,a few days or more,FALSE,2,2,Niagara,Entire home/apt,2.5,4,2,NA,649,8,TRUE,99,10,10,10,10,10,10
377846,2011-02-05,within an hour,FALSE,11,11,East End-Danforth,Entire home/apt,1,6,3,NA,119,17,TRUE,89,9,9,10,10,9,8
3372664,2012-08-25,N/A,FALSE,2,2,High Park-Swansea,Entire home/apt,1,4,1,NA,76,83,TRUE,97,10,10,10,10,10,10
7134591,2013-06-26,N/A,FALSE,1,1,Dufferin Grove,Entire home/apt,1,4,3,NA,118,4,TRUE,100,10,10,10,10,9,10
7173548,2013-06-28,N/A,FALSE,2,2,The Beaches,Entire home/apt,1,3,1,NA,107,86,TRUE,96,10,10,10,10,10,10
2499198,2012-05-30,within a day,FALSE,0,0,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1.5,6,3,NA,187,22,TRUE,96,10,10,10,10,9,10
7221344,2013-07-01,N/A,FALSE,1,1,Woodbine Corridor,Private room,1.5,2,1,NA,76,8,TRUE,86,9,7,10,10,9,9
7261819,2013-07-03,within a few hours,FALSE,1,1,Trinity-Bellwoods,Entire home/apt,2,6,3,NA,494,46,TRUE,98,10,10,10,10,10,10
1005644,2011-08-22,within a few hours,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,199,19,TRUE,93,9,10,10,10,10,9
377846,2011-02-05,within an hour,FALSE,11,11,East End-Danforth,Entire home/apt,1,2,1,NA,68,10,TRUE,98,10,9,10,10,10,9
7342693,2013-07-07,N/A,FALSE,1,1,Dufferin Grove,Entire home/apt,1,4,1,NA,119,33,TRUE,99,10,10,10,10,10,10
7056416,2013-06-22,within an hour,TRUE,1,1,University,Private room,1,4,3,NA,68,122,TRUE,97,10,10,10,10,10,10
7425753,2013-07-11,within a day,TRUE,1,1,Little Portugal,Private room,1.5,2,1,NA,70,154,TRUE,99,10,10,10,10,10,10
7428349,2013-07-11,within an hour,FALSE,1,1,Corso Italia-Davenport,Private room,1,1,1,0,76,21,TRUE,97,10,10,10,10,10,10
7372029,2013-07-09,within an hour,TRUE,1,1,Church-Yonge Corridor,Private room,1,2,1,NA,77,124,TRUE,99,10,10,10,10,10,10
7484678,2013-07-14,within an hour,TRUE,1,1,South Riverdale,Entire home/apt,1,2,0,NA,135,662,TRUE,97,10,10,10,10,10,10
1108156,2011-09-04,within an hour,TRUE,2,2,Birchcliffe-Cliffside,Entire home/apt,1,3,2,NA,77,12,TRUE,90,10,10,10,10,9,9
7534746,2013-07-16,N/A,FALSE,1,1,North St.James Town,Entire home/apt,2,2,1,NA,150,30,TRUE,97,10,9,10,10,10,10
2065732,2012-04-03,a few days or more,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,140,5,TRUE,97,10,10,10,10,10,10
7658503,2013-07-22,within a few hours,FALSE,1,1,Willowdale East,Entire home/apt,1.5,2,1,NA,101,15,TRUE,84,9,9,10,9,10,9
1471640,2011-12-04,N/A,FALSE,1,1,Niagara,Entire home/apt,2,2,1,NA,80,13,TRUE,100,10,10,10,10,10,10
7672988,2013-07-23,within an hour,FALSE,2,2,Little Portugal,Private room,2,2,1,NA,85,27,TRUE,97,10,9,10,10,10,9
6066930,2013-04-23,N/A,FALSE,1,1,Old East York,Entire home/apt,1,4,1,NA,89,4,TRUE,93,10,9,10,10,9,9
5214021,2013-02-24,within a day,FALSE,4,4,Church-Yonge Corridor,Shared room,1,1,1,NA,596,4,TRUE,95,9,10,10,10,10,10
7804231,2013-07-29,within an hour,FALSE,1,1,Junction Area,Entire home/apt,2,6,2,NA,398,8,TRUE,98,10,9,10,10,10,10
7810637,2013-07-29,N/A,FALSE,2,2,Church-Yonge Corridor,Entire home/apt,1,4,1,NA,498,46,TRUE,95,10,9,10,10,10,9
3150111,2012-08-03,within an hour,TRUE,22,22,Waterfront Communities-The Island,Entire home/apt,1,4,2,NA,190,154,TRUE,99,10,10,10,10,10,9
2180237,2012-04-19,within an hour,TRUE,6,6,Church-Yonge Corridor,Entire home/apt,1,3,1,NA,186,174,TRUE,96,10,10,10,10,10,9
7895355,2013-08-02,within an hour,FALSE,2,2,Niagara,Entire home/apt,1,2,1,NA,251,69,TRUE,93,9,9,9,9,10,9
1200367,2011-09-23,within a few hours,TRUE,4,4,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1,3,1,NA,115,35,TRUE,94,9,10,10,10,9,9
3800844,2012-10-08,a few days or more,FALSE,1,1,South Parkdale,Entire home/apt,1,2,1,NA,121,6,TRUE,100,10,10,10,10,10,10
7860490,2013-07-31,N/A,FALSE,1,1,Woodbine Corridor,Entire home/apt,2.5,6,4,NA,251,6,TRUE,100,10,10,10,10,10,10
174616,2010-07-20,within a day,TRUE,1,1,South Parkdale,Entire home/apt,1,2,1,NA,90,98,TRUE,98,10,10,10,10,10,10
1839486,2012-03-01,N/A,FALSE,2,2,Trinity-Bellwoods,Entire home/apt,1,2,1,NA,107,10,TRUE,100,10,9,10,10,10,9
8023067,2013-08-08,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,2,6,2,NA,648,8,TRUE,95,10,9,10,10,10,10
1919294,2012-03-13,within a few hours,FALSE,73,73,Willowdale East,Entire home/apt,2,4,1,NA,170,10,TRUE,82,9,9,9,8,9,8
8135652,2013-08-13,N/A,FALSE,1,1,Corso Italia-Davenport,Entire home/apt,1,2,2,NA,70,1,TRUE,100,10,8,8,10,8,8
4301689,2012-12-02,within a day,FALSE,1,1,Cabbagetown-South St.James Town,Entire home/apt,1,2,1,NA,121,4,TRUE,100,10,10,10,10,10,10
3268493,2012-08-15,within an hour,FALSE,1,1,Cabbagetown-South St.James Town,Entire home/apt,1,4,1,NA,90,33,TRUE,96,10,9,10,10,10,10
6048680,2013-04-22,within an hour,FALSE,8,8,Little Portugal,Private room,1,2,1,0,84,7,TRUE,74,9,9,10,10,9,6
4991306,2013-02-06,within an hour,TRUE,1,1,Trinity-Bellwoods,Private room,1,2,1,NA,99,84,TRUE,99,10,10,10,10,10,10
2788736,2012-06-30,within an hour,FALSE,1,1,St.Andrew-Windfields,Entire home/apt,1,4,1,NA,93,42,TRUE,93,9,9,10,10,9,9
6960409,2013-06-17,N/A,FALSE,1,1,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1,4,3,NA,150,5,TRUE,96,10,9,10,10,9,10
3400584,2012-08-28,within a day,FALSE,1,1,Trinity-Bellwoods,Entire home/apt,2,8,3,NA,399,22,TRUE,98,10,10,10,10,10,10
8306299,2013-08-21,within an hour,TRUE,2,2,Niagara,Entire home/apt,1.5,4,1,NA,126,416,TRUE,97,10,9,9,10,10,9
8300483,2013-08-21,N/A,FALSE,1,1,Little Portugal,Entire home/apt,1,3,2,NA,130,7,TRUE,97,9,10,10,10,10,9
8324988,2013-08-22,within an hour,TRUE,3,3,South Riverdale,Entire home/apt,2,4,2,NA,251,27,TRUE,96,10,10,10,10,10,10
8352000,2013-08-23,within an hour,TRUE,1,1,Oakridge,Entire home/apt,1,2,1,NA,80,131,TRUE,96,10,10,10,10,9,10
2144852,2012-04-15,within an hour,TRUE,1,1,Trinity-Bellwoods,Entire home/apt,1,2,0,NA,99,51,TRUE,96,10,10,10,10,10,10
6397676,2013-05-15,within an hour,TRUE,1,1,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,225,91,TRUE,97,10,9,10,10,10,9
8546454,2013-08-31,within a few hours,TRUE,1,1,Birchcliffe-Cliffside,Private room,1,2,1,NA,85,329,TRUE,99,10,10,10,10,10,10
8569918,2013-09-01,within a few hours,FALSE,21,21,Yonge-Eglinton,Private room,1,2,1,NA,74,5,TRUE,92,10,10,10,10,8,8
8569918,2013-09-01,within a few hours,FALSE,21,21,Yonge-Eglinton,Private room,1,2,1,NA,89,6,TRUE,96,10,10,10,10,9,9
8569918,2013-09-01,within a few hours,FALSE,21,21,Yonge-Eglinton,Entire home/apt,1,8,2,NA,148,29,TRUE,91,9,9,9,9,9,9
8589410,2013-09-02,within a few hours,TRUE,1,1,Niagara,Private room,1.5,2,1,NA,82,238,TRUE,97,10,10,10,10,10,10
2783292,2012-06-29,within a day,FALSE,2,2,Kensington-Chinatown,Entire home/apt,1,2,1,NA,110,36,TRUE,89,9,9,9,9,10,9
847202,2011-07-20,N/A,FALSE,2,2,Little Portugal,Private room,1.5,2,1,NA,90,53,TRUE,100,10,10,10,10,10,10
3388399,2012-08-27,within a day,FALSE,1,1,Church-Yonge Corridor,Private room,1,1,2,0,110,14,TRUE,95,9,9,10,10,10,9
8569918,2013-09-01,within a few hours,FALSE,21,21,Yonge-Eglinton,Private room,1,2,1,NA,80,8,TRUE,100,10,10,10,10,10,9
8692710,2013-09-07,within a few hours,FALSE,2,2,Blake-Jones,Entire home/apt,1,2,1,NA,80,1,TRUE,100,10,10,10,10,10,10
8702985,2013-09-08,within an hour,TRUE,14,14,Trinity-Bellwoods,Entire home/apt,1,2,1,NA,188,109,TRUE,100,10,10,10,10,10,10
8736297,2013-09-09,within a few hours,FALSE,1,1,Niagara,Entire home/apt,1,6,2,NA,135,83,TRUE,99,10,10,10,10,10,10
1664538,2012-01-28,a few days or more,FALSE,6,6,Moss Park,Entire home/apt,3,3,2,NA,133,1,TRUE,100,10,10,10,10,10,10
6044009,2013-04-22,within a few hours,FALSE,1,1,Church-Yonge Corridor,Entire home/apt,1,3,0,NA,82,92,TRUE,92,9,9,10,10,10,9
8569918,2013-09-01,within a few hours,FALSE,21,21,Yonge-Eglinton,Private room,1,4,1,NA,89,8,TRUE,93,10,10,10,10,10,9
8694559,2013-09-07,within an hour,FALSE,2,2,Yonge-St.Clair,Entire home/apt,1,4,1,NA,99,2,TRUE,100,10,10,9,10,10,10
1919294,2012-03-13,within a few hours,FALSE,73,73,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,159,3,TRUE,87,9,9,10,10,9,7
1919294,2012-03-13,within a few hours,FALSE,73,73,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,159,14,TRUE,92,10,10,10,10,10,9
8780810,2013-09-11,within an hour,FALSE,3,3,High Park-Swansea,Entire home/apt,1.5,4,2,NA,205,2,TRUE,100,10,10,10,10,10,10
1919294,2012-03-13,within a few hours,FALSE,73,73,Newtonbrook West,Entire home/apt,2,4,2,0,199,20,TRUE,90,10,9,10,10,9,9
1919294,2012-03-13,within a few hours,FALSE,73,73,Niagara,Entire home/apt,1,3,1,NA,170,12,TRUE,88,9,9,9,10,9,9
8569918,2013-09-01,within a few hours,FALSE,21,21,Yonge-Eglinton,Entire home/apt,1,5,1,NA,129,21,TRUE,91,9,8,9,9,9,8
8569918,2013-09-01,within a few hours,FALSE,21,21,Yonge-Eglinton,Entire home/apt,1,6,1,NA,139,23,TRUE,92,9,9,10,10,10,9
8856331,2013-09-15,within a day,FALSE,1,1,Lawrence Park North,Entire home/apt,2,6,3,NA,197,19,TRUE,100,10,10,10,10,10,10
8858716,2013-09-15,within an hour,FALSE,4,4,South Parkdale,Private room,1,2,1,NA,76,106,TRUE,93,9,9,10,10,9,10
7746554,2013-07-26,N/A,FALSE,1,1,Trinity-Bellwoods,Entire home/apt,1,2,1,NA,76,12,TRUE,100,10,10,10,10,10,10
