date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,code_desc
2019-12-19T00:00:00Z,20:54:00,Thursday,KIPLING,TUKEY,4,8,E,BD,5351,Two Drum Switch Keys Activated
2019-12-19T00:00:00Z,21:06:00,Thursday,VICTORIA PARK,MUSC,0,0,E,BD,5329,Miscellaneous Speed Control
2019-12-19T00:00:00Z,21:31:00,Thursday,SHEPPARD-YONGE,SUO,16,21,W,SHP,6186,Passenger Other
2019-12-19T00:00:00Z,21:33:00,Thursday,BAYVIEW,MUO,5,10,W,SHP,6146,Miscellaneous Other
2019-12-19T00:00:00Z,22:00:00,Thursday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,NA,YU/BD,0,Miscellaneous Other
2019-12-19T00:00:00Z,22:52:00,Thursday,CHRISTIE,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported
2019-12-19T00:00:00Z,23:48:00,Thursday,OSSINGTON,SUAP,0,0,NA,BD,0,Assault / Patron Involved
2019-12-20T00:00:00Z,00:06:00,Friday,UNION,MUTO,0,0,S,YU,5641,Misc. Transportation Other - Employee Non-Chargeable
2019-12-20T00:00:00Z,00:07:00,Friday,FINCH,TUO,3,8,S,YU,5921,Transportation Department - Other
2019-12-20T00:00:00Z,00:13:00,Friday,WARDEN,MUSC,0,0,W,BD,5223,Miscellaneous Speed Control
2019-12-20T00:00:00Z,00:46:00,Friday,KEELE,MUSC,0,0,W,BD,5223,Miscellaneous Speed Control
2019-12-20T00:00:00Z,00:50:00,Friday,JANE,MUSC,0,0,W,BD,5223,Miscellaneous Speed Control
2019-12-20T00:00:00Z,00:58:00,Friday,SPADINA BD,SUAP,0,0,NA,BD,0,Assault / Patron Involved
2019-12-20T00:00:00Z,01:05:00,Friday,EGLINTON,TUSUP,5,10,S,YU,5646,Supervisory Error
2019-12-20T00:00:00Z,01:30:00,Friday,DOWNSVIEW PARK,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported
2019-12-20T00:00:00Z,05:30:00,Friday,KING,MUNCA,0,0,NA,YU,0,NA
2019-12-20T00:00:00Z,05:32:00,Friday,LAWRENCE WEST,EUBK,0,0,S,YU,6116,Brakes
2019-12-20T00:00:00Z,05:45:00,Friday,PAPE,MUNCA,0,0,NA,BD,0,NA
2019-12-20T00:00:00Z,05:52:00,Friday,DUPONT,MUNCA,0,0,NA,YU,0,NA
2019-12-20T00:00:00Z,06:04:00,Friday,HIGH PARK,SUCOL,0,0,W,BD,5051,Collector Booth Alarm Activated
2019-12-20T00:00:00Z,06:13:00,Friday,WARDEN,TUOS,4,8,W,BD,5033,Operator Overshot Platform
2019-12-20T00:00:00Z,06:55:00,Friday,WILSON,TUNIP,0,0,S,YU,5511,Operator Not In Position
2019-12-20T00:00:00Z,07:02:00,Friday,GREENWOOD,MUSC,0,0,E,BD,5171,Miscellaneous Speed Control
2019-12-20T00:00:00Z,07:07:00,Friday,WARDEN,MUSC,0,0,W,BD,5355,Miscellaneous Speed Control
2019-12-20T00:00:00Z,07:19:00,Friday,QUEEN,MUNCA,0,0,NA,YU,0,NA
2019-12-20T00:00:00Z,07:30:00,Friday,YONGE BD,MUIR,4,6,W,BD,5277,Injured or ill Customer (On Train) - Medical Aid Refused
2019-12-20T00:00:00Z,07:41:00,Friday,FINCH,MUSAN,3,5,NA,YU,5746,Unsanitary Vehicle
2019-12-20T00:00:00Z,07:51:00,Friday,ST PATRICK,MUSC,0,0,S,YU,6096,Miscellaneous Speed Control
2019-12-20T00:00:00Z,08:19:00,Friday,FINCH,MUTO,0,0,NA,YU,5571,Misc. Transportation Other - Employee Non-Chargeable
2019-12-20T00:00:00Z,08:30:00,Friday,KIPLING,MUPAA,0,0,E,BD,5091,Passenger Assistance Alarm Activated - No Trouble Found
2019-12-20T00:00:00Z,08:36:00,Friday,YONGE BD,SUO,5,7,W,BD,5241,Passenger Other
2019-12-20T00:00:00Z,08:51:00,Friday,OSGOODE,TUSC,0,0,N,YU,6016,Operator Overspeeding
2019-12-20T00:00:00Z,09:11:00,Friday,ISLINGTON,SUAP,0,0,NA,BD,0,Assault / Patron Involved
2019-12-20T00:00:00Z,09:27:00,Friday,KENNEDY BD,TUSC,0,0,E,BD,5029,Operator Overspeeding
2019-12-20T00:00:00Z,10:06:00,Friday,ISLINGTON,MUSC,0,0,E,BD,5031,Miscellaneous Speed Control
2019-12-20T00:00:00Z,10:13:00,Friday,VICTORIA PARK,SUCOL,0,0,W,BD,5104,Collector Booth Alarm Activated
2019-12-20T00:00:00Z,11:10:00,Friday,VAUGHAN MC,TUO,3,6,S,YU,5761,Transportation Department - Other
2019-12-20T00:00:00Z,11:41:00,Friday,SHERBOURNE,MUNCA,0,0,NA,BD,0,NA
2019-12-20T00:00:00Z,12:31:00,Friday,FINCH,MUTO,4,7,S,YU,5506,Misc. Transportation Other - Employee Non-Chargeable
2019-12-20T00:00:00Z,13:15:00,Friday,JANE,PUMEL,0,0,NA,BD,0,Escalator/Elevator Incident
2019-12-20T00:00:00Z,13:18:00,Friday,DAVISVILLE,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported
2019-12-20T00:00:00Z,13:52:00,Friday,BLOOR,MUIS,6,9,S,YU,5751,Injured or ill Customer (In Station) - Transported
2019-12-20T00:00:00Z,14:34:00,Friday,ST GEORGE BD,MUDD,5,8,E,BD,5029,Door Problems - Debris Related
2019-12-20T00:00:00Z,15:30:00,Friday,BLOOR,MUIS,0,0,N,YU,0,Injured or ill Customer (In Station) - Transported
2019-12-20T00:00:00Z,15:49:00,Friday,LAWRENCE,MUPAA,0,0,N,YU,5866,Passenger Assistance Alarm Activated - No Trouble Found
2019-12-20T00:00:00Z,15:55:00,Friday,LANSDOWNE,SUAE,0,0,NA,BD,0,Assault / Employee Involved
2019-12-20T00:00:00Z,16:18:00,Friday,MUSEUM,MUPAA,0,0,S,YU,5416,Passenger Assistance Alarm Activated - No Trouble Found
2019-12-20T00:00:00Z,16:50:00,Friday,DUNDAS,TUOS,0,0,S,YU,5696,Operator Overshot Platform
2019-12-20T00:00:00Z,17:27:00,Friday,SHEPPARD,MUIR,3,5,N,YU,5531,Injured or ill Customer (On Train) - Medical Aid Refused
2019-12-20T00:00:00Z,17:29:00,Friday,SUMMERHILL,MUI,14,16,N,YU,5566,Injured or ill Customer (On Train) - Transported
2019-12-20T00:00:00Z,17:30:00,Friday,CASTLE FRANK,MUPAA,0,0,W,BD,5249,Passenger Assistance Alarm Activated - No Trouble Found
2019-12-20T00:00:00Z,17:47:00,Friday,WELLESLEY,MUPAA,0,0,S,YU,5821,Passenger Assistance Alarm Activated - No Trouble Found
2019-12-20T00:00:00Z,17:51:00,Friday,WILSON,SUAP,0,0,NA,YU,0,Assault / Patron Involved
2019-12-20T00:00:00Z,17:53:00,Friday,UNION,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported
2019-12-20T00:00:00Z,18:09:00,Friday,EGLINTON,MUTO,0,0,N,YU,5951,Misc. Transportation Other - Employee Non-Chargeable
2019-12-20T00:00:00Z,18:13:00,Friday,SHEPPARD,SUDP,4,6,N,YU,6001,Disorderly Patron
2019-12-20T00:00:00Z,18:23:00,Friday,SHEPPARD,SUPOL,3,6,N,YU,5431,Held By Polce - Non-TTC Related
2019-12-20T00:00:00Z,18:42:00,Friday,BROADVIEW,PUMEL,0,0,NA,BD,0,Escalator/Elevator Incident
2019-12-20T00:00:00Z,18:46:00,Friday,JANE,PUMEL,0,0,NA,BD,0,Escalator/Elevator Incident
2019-12-20T00:00:00Z,18:51:00,Friday,ELLESMERE,MRPAA,4,9,N,SRT,3023,NA
2019-12-20T00:00:00Z,19:31:00,Friday,EGLINTON,MUTO,0,0,N,YU,5641,Misc. Transportation Other - Employee Non-Chargeable
2019-12-20T00:00:00Z,19:45:00,Friday,LAWRENCE,EUDO,11,14,S,YU,5481,Door Problems - Faulty Equipment
2019-12-20T00:00:00Z,19:52:00,Friday,KING,PUMEL,0,0,NA,YU,0,Escalator/Elevator Incident
2019-12-20T00:00:00Z,20:09:00,Friday,OLD MILL,MUIS,14,17,E,BD,5147,Injured or ill Customer (In Station) - Transported
2019-12-20T00:00:00Z,20:16:00,Friday,BESSARION,MUPAA,3,8,W,SHP,6196,Passenger Assistance Alarm Activated - No Trouble Found
2019-12-20T00:00:00Z,20:35:00,Friday,OSGOODE,MUIR,7,10,N,YU,5766,Injured or ill Customer (On Train) - Medical Aid Refused
2019-12-20T00:00:00Z,20:37:00,Friday,PAPE,MUIRS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused
2019-12-20T00:00:00Z,20:51:00,Friday,DON MILLS,TUMVS,0,0,E,SHP,6191,Operator Violated Signal
2019-12-20T00:00:00Z,21:00:00,Friday,ST CLAIR WEST,TUO,0,0,S,YU,5816,Transportation Department - Other
2019-12-20T00:00:00Z,21:15:00,Friday,DAVISVILLE,EUSC,0,0,S,YU,6051,Speed Control Equipment
2019-12-20T00:00:00Z,21:18:00,Friday,DON MILLS,SUDP,8,13,W,SHP,6196,Disorderly Patron
2019-12-20T00:00:00Z,21:45:00,Friday,DUNDAS WEST,SUO,26,30,E,BD,5287,Passenger Other
2019-12-20T00:00:00Z,22:00:00,Friday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,NA,YU/BD,0,Miscellaneous Other
2019-12-20T00:00:00Z,22:17:00,Friday,BATHURST,SUO,7,11,E,BD,5086,Passenger Other
2019-12-20T00:00:00Z,22:19:00,Friday,KIPLING,TUSC,0,0,E,BD,5260,Operator Overspeeding
2019-12-20T00:00:00Z,22:26:00,Friday,DAVISVILLE,MUIR,6,9,S,YU,5696,Injured or ill Customer (On Train) - Medical Aid Refused
2019-12-20T00:00:00Z,22:32:00,Friday,KIPLING,TUMVS,4,8,W,BD,5051,Operator Violated Signal
2019-12-20T00:00:00Z,23:26:00,Friday,KING,MUNCA,0,0,NA,YU,0,NA
2019-12-20T00:00:00Z,23:47:00,Friday,FINCH,TUSC,0,0,S,YU,6051,Operator Overspeeding
2019-12-21T00:00:00Z,00:22:00,Saturday,BATHURST,SUEAS,18,24,W,BD,0,Emergency Alarm Station Activation
2019-12-21T00:00:00Z,00:25:00,Saturday,ST GEORGE BD,MUIR,0,0,E,BD,5117,Injured or ill Customer (On Train) - Medical Aid Refused
2019-12-21T00:00:00Z,00:40:00,Saturday,BROADVIEW,MUD,0,0,W,BD,5349,Door Problems - Passenger Related
2019-12-21T00:00:00Z,01:24:00,Saturday,FINCH,PUSNT,0,0,N,YU,5386,Signal Problem - No Trouble
2019-12-21T00:00:00Z,01:41:00,Saturday,YORK MILLS,SUAP,6,11,N,YU,5906,Assault / Patron Involved
2019-12-21T00:00:00Z,01:43:00,Saturday,WELLESLEY,MUPAA,0,0,S,YU,5591,Passenger Assistance Alarm Activated - No Trouble Found
2019-12-21T00:00:00Z,03:03:00,Saturday,BLOOR DANFORTH SUBWAY,MUGD,0,0,NA,BD,0,Miscellaneous General Delays
2019-12-21T00:00:00Z,05:48:00,Saturday,VAUGHAN MC,MUO,6,0,N,YU,5706,Miscellaneous Other
2019-12-21T00:00:00Z,06:13:00,Saturday,EGLINTON,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported
2019-12-21T00:00:00Z,06:27:00,Saturday,WELLESLEY,TUOS,4,9,N,YU,5506,Operator Overshot Platform
2019-12-21T00:00:00Z,07:07:00,Saturday,VAUGHAN MC,MUTO,3,8,NA,YU,6126,Misc. Transportation Other - Employee Non-Chargeable
2019-12-21T00:00:00Z,07:43:00,Saturday,DAVISVILLE,TUCC,5,10,S,YU,5591,Transit Control Related Problems
2019-12-21T00:00:00Z,08:00:00,Saturday,VAUGHAN MC,MUTO,4,7,NA,YU,5681,Misc. Transportation Other - Employee Non-Chargeable
2019-12-21T00:00:00Z,08:51:00,Saturday,SPADINA YUS,PUMEL,0,0,NA,YU,0,Escalator/Elevator Incident
2019-12-21T00:00:00Z,08:57:00,Saturday,KENNEDY SRT,TRO,0,0,S,SRT,3020,NA
2019-12-21T00:00:00Z,09:22:00,Saturday,KENNEDY BD,TUCC,5,10,W,BD,5174,Transit Control Related Problems
2019-12-21T00:00:00Z,09:30:00,Saturday,LANSDOWNE,MUIRS,0,0,E,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused
2019-12-21T00:00:00Z,09:51:00,Saturday,FINCH,TUSC,0,0,N,YU,5431,Operator Overspeeding
2019-12-21T00:00:00Z,10:18:00,Saturday,ISLINGTON,TUSC,0,0,E,BD,5107,Operator Overspeeding
2019-12-21T00:00:00Z,10:28:00,Saturday,ISLINGTON,TUSC,0,0,W,BD,5139,Operator Overspeeding
2019-12-21T00:00:00Z,11:03:00,Saturday,WOODBINE,MUSC,0,0,E,BD,5329,Miscellaneous Speed Control
2019-12-21T00:00:00Z,11:08:00,Saturday,JANE,TUOS,3,8,E,BD,5063,Operator Overshot Platform
2019-12-21T00:00:00Z,11:18:00,Saturday,VAUGHAN MC,TUNIP,3,8,NA,YU,5981,Operator Not In Position
2019-12-21T00:00:00Z,11:39:00,Saturday,GREENWOOD,EUSC,0,0,E,BD,5008,Speed Control Equipment
2019-12-21T00:00:00Z,11:47:00,Saturday,LESLIE,MUSC,0,0,W,SHP,6146,Miscellaneous Speed Control
2019-12-21T00:00:00Z,12:51:00,Saturday,KIPLING,EUSC,0,0,E,BD,5008,Speed Control Equipment
2019-12-21T00:00:00Z,12:55:00,Saturday,UNION,MUO,4,9,N,YU,5421,Miscellaneous Other
2019-12-21T00:00:00Z,13:02:00,Saturday,PIONEER VILLAGE STATIO,MUIR,7,12,N,YU,5686,Injured or ill Customer (On Train) - Medical Aid Refused
2019-12-21T00:00:00Z,13:04:00,Saturday,KENNEDY BD,MUI,0,0,W,BD,5049,Injured or ill Customer (On Train) - Transported
2019-12-21T00:00:00Z,13:32:00,Saturday,BROADVIEW,TUSC,0,0,E,BD,5323,Operator Overspeeding
2019-12-21T00:00:00Z,13:54:00,Saturday,YONGE BD,MUIR,3,7,E,BD,5152,Injured or ill Customer (On Train) - Medical Aid Refused
2019-12-21T00:00:00Z,14:01:00,Saturday,HIGHWAY 407,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported
2019-12-21T00:00:00Z,14:25:00,Saturday,SHEPPARD,MUTO,0,0,S,YU,5766,Misc. Transportation Other - Employee Non-Chargeable
2019-12-21T00:00:00Z,14:40:00,Saturday,COLLEGE,SUDP,0,0,N,YU,5981,Disorderly Patron
2019-12-21T00:00:00Z,14:51:00,Saturday,RUNNYMEDE,PUMEL,0,0,NA,BD,0,Escalator/Elevator Incident
2019-12-21T00:00:00Z,14:52:00,Saturday,FINCH WEST,SUCOL,0,0,N,YU,5381,Collector Booth Alarm Activated
2019-12-21T00:00:00Z,15:05:00,Saturday,ST CLAIR WEST,MUIRS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Medical Aid Refused
2019-12-21T00:00:00Z,15:43:00,Saturday,PAPE,PUMEL,0,0,NA,BD,0,Escalator/Elevator Incident
2019-12-21T00:00:00Z,16:08:00,Saturday,GREENWOOD,MUIR,0,0,E,BD,0,Injured or ill Customer (On Train) - Medical Aid Refused
2019-12-21T00:00:00Z,16:21:00,Saturday,MCCOWAN,MRUI,6,12,S,SRT,3002,NA
2019-12-21T00:00:00Z,16:23:00,Saturday,FINCH,MUIS,0,0,S,YU,0,Injured or ill Customer (In Station) - Transported
2019-12-21T00:00:00Z,16:27:00,Saturday,EGLINTON,PUMEL,0,0,NA,YU,0,Escalator/Elevator Incident
2019-12-21T00:00:00Z,17:09:00,Saturday,ISLINGTON,MUNCA,0,0,NA,BD,0,NA
2019-12-21T00:00:00Z,18:10:00,Saturday,BATHURST,SUDP,4,7,E,BD,5073,Disorderly Patron
2019-12-21T00:00:00Z,18:18:00,Saturday,DUNDAS,TUDOE,21,26,N,YU,5966,Doors Open in Error
2019-12-21T00:00:00Z,18:53:00,Saturday,VAUGHAN MC,MUPAA,0,0,S,YU,5431,Passenger Assistance Alarm Activated - No Trouble Found
2019-12-21T00:00:00Z,18:55:00,Saturday,EGLINTON WEST,MUPAA,0,0,N,YU,5656,Passenger Assistance Alarm Activated - No Trouble Found
2019-12-21T00:00:00Z,20:00:00,Saturday,JANE,SUAE,0,0,W,BD,5342,Assault / Employee Involved
2019-12-21T00:00:00Z,20:14:00,Saturday,SHEPPARD WEST,MUTO,3,8,S,YU,5926,Misc. Transportation Other - Employee Non-Chargeable
2019-12-21T00:00:00Z,20:54:00,Saturday,CHRISTIE,TUSC,0,0,W,BD,5040,Operator Overspeeding
2019-12-21T00:00:00Z,21:41:00,Saturday,QUEEN'S PARK,MUPAA,4,9,N,YU,5901,Passenger Assistance Alarm Activated - No Trouble Found
2019-12-21T00:00:00Z,21:51:00,Saturday,BAYVIEW,MUPAA,0,0,E,SHP,6141,Passenger Assistance Alarm Activated - No Trouble Found
2019-12-21T00:00:00Z,21:59:00,Saturday,YONGE BD,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported
2019-12-21T00:00:00Z,22:00:00,Saturday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,NA,YU/BD,0,Miscellaneous Other
2019-12-21T00:00:00Z,23:46:00,Saturday,YONGE BD,MUIR,50,56,W,BD,5206,Injured or ill Customer (On Train) - Medical Aid Refused
2019-12-21T00:00:00Z,23:55:00,Saturday,DAVISVILLE,TUMVS,3,8,S,YU,5921,Operator Violated Signal
2019-12-22T00:00:00Z,00:11:00,Sunday,ISLINGTON,SUDP,0,0,NA,BD,0,Disorderly Patron
2019-12-22T00:00:00Z,05:28:00,Sunday,WILSON CARHOUSE,MUO,0,0,NA,YU,0,Miscellaneous Other
2019-12-22T00:00:00Z,07:44:00,Sunday,DUNDAS WEST,MUNCA,0,0,NA,BD,0,NA
2019-12-22T00:00:00Z,07:57:00,Sunday,BROADVIEW,MUIRS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Medical Aid Refused
2019-12-22T00:00:00Z,08:10:00,Sunday,KIPLING,TUSC,0,0,E,BD,5008,Operator Overspeeding
2019-12-22T00:00:00Z,08:23:00,Sunday,SHEPPARD WEST,MUATC,5,10,N,YU,5466,ATC Project
2019-12-22T00:00:00Z,08:43:00,Sunday,BESSARION,MUSC,0,0,E,SHP,6141,Miscellaneous Speed Control
2019-12-22T00:00:00Z,09:02:00,Sunday,JANE,EUTR,4,8,W,BD,5025,Trucks
2019-12-22T00:00:00Z,09:25:00,Sunday,QUEEN,MUPAA,0,0,N,YU,5461,Passenger Assistance Alarm Activated - No Trouble Found
2019-12-22T00:00:00Z,09:47:00,Sunday,VICTORIA PARK,TUMVS,0,0,W,BD,5351,Operator Violated Signal
2019-12-22T00:00:00Z,10:29:00,Sunday,OSSINGTON,SUAE,0,0,NA,BD,0,Assault / Employee Involved
2019-12-22T00:00:00Z,10:44:00,Sunday,SCARBOROUGH CTR STATIO,PRO,6,12,N,SRT,3000,NA
2019-12-22T00:00:00Z,11:25:00,Sunday,YONGE BD,MUIR,3,8,E,BD,5200,Injured or ill Customer (On Train) - Medical Aid Refused
2019-12-22T00:00:00Z,11:48:00,Sunday,CHRISTIE,TUSC,0,0,W,BD,5234,Operator Overspeeding
2019-12-22T00:00:00Z,12:12:00,Sunday,BESSARION,PUOPO,7,12,E,SHP,6181,OPTO (COMMS) Train Door Monitoring
2019-12-22T00:00:00Z,13:35:00,Sunday,WILSON,MUPAA,0,0,S,YU,6051,Passenger Assistance Alarm Activated - No Trouble Found
2019-12-22T00:00:00Z,14:18:00,Sunday,ST ANDREW,PUMEL,0,0,NA,YU,0,Escalator/Elevator Incident
2019-12-22T00:00:00Z,14:58:00,Sunday,ST PATRICK,MUSC,0,0,S,YU,5386,Miscellaneous Speed Control
2019-12-22T00:00:00Z,16:16:00,Sunday,MAIN STREET,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported
2019-12-22T00:00:00Z,16:40:00,Sunday,ST GEORGE YUS,MUIS,0,0,N,YU,0,Injured or ill Customer (In Station) - Transported
2019-12-22T00:00:00Z,16:44:00,Sunday,COLLEGE,MUIRS,0,0,N,YU,5786,Injured or ill Customer (In Station) - Medical Aid Refused
2019-12-22T00:00:00Z,17:01:00,Sunday,LAWRENCE,SUDP,0,0,S,YU,5411,Disorderly Patron
2019-12-22T00:00:00Z,17:03:00,Sunday,SPADINA BD,MUSAN,4,8,W,BD,5040,Unsanitary Vehicle
2019-12-22T00:00:00Z,17:07:00,Sunday,YONGE BD,EUBK,0,0,W,BD,5295,Brakes
2019-12-22T00:00:00Z,17:19:00,Sunday,WILSON,TUO,4,8,N,YU,5396,Transportation Department - Other
2019-12-22T00:00:00Z,17:23:00,Sunday,KENNEDY BD,TUSC,0,0,W,BD,5127,Operator Overspeeding
2019-12-22T00:00:00Z,18:12:00,Sunday,SHEPPARD WEST,MUATC,5,9,N,YU,5781,ATC Project
2019-12-22T00:00:00Z,18:21:00,Sunday,MCCOWAN,PRSA,21,27,N,SRT,3009,NA
2019-12-22T00:00:00Z,18:25:00,Sunday,HARVEY SHOP,PUEO,0,0,NA,YU,0,NA
2019-12-22T00:00:00Z,18:33:00,Sunday,EGLINTON,SUO,24,28,S,YU,6061,Passenger Other
2019-12-22T00:00:00Z,19:05:00,Sunday,KENNEDY BD,EUDO,6,10,W,BD,5200,Door Problems - Faulty Equipment
2019-12-22T00:00:00Z,19:07:00,Sunday,UNION,PUMEL,0,0,NA,YU,0,Escalator/Elevator Incident
2019-12-22T00:00:00Z,19:42:00,Sunday,DUNDAS,PUMEL,0,0,NA,YU,0,Escalator/Elevator Incident
2019-12-22T00:00:00Z,20:13:00,Sunday,PIONEER VILLAGE STATIO,MUATC,0,0,S,YU,5526,ATC Project
2019-12-22T00:00:00Z,21:08:00,Sunday,WARDEN,MUIS,0,0,NA,BD,0,Injured or ill Customer (In Station) - Transported
2019-12-22T00:00:00Z,21:13:00,Sunday,MAIN STREET,PUMEL,0,0,NA,BD,0,Escalator/Elevator Incident
2019-12-22T00:00:00Z,21:37:00,Sunday,ISLINGTON,TUS,6,10,E,BD,5027,Crew Unable to Maintain Schedule
2019-12-22T00:00:00Z,22:00:00,Sunday,YUS/BD/SHEPPARD SUBWAY,MUO,0,0,NA,YU/BD,0,Miscellaneous Other
2019-12-22T00:00:00Z,22:54:00,Sunday,BATHURST,SUO,0,0,NA,BD,0,Passenger Other
2019-12-22T00:00:00Z,23:09:00,Sunday,EGLINTON WEST,MUNCA,0,0,NA,YU,0,NA
2019-12-22T00:00:00Z,23:29:00,Sunday,ROSEDALE,SUO,4,9,N,YU,5526,Passenger Other
2019-12-22T00:00:00Z,23:46:00,Sunday,EGLINTON,PUMO,0,0,NA,YU,0,Station Other
2019-12-23T00:00:00Z,00:12:00,Monday,OSGOODE,MUIS,0,0,N,YU,0,Injured or ill Customer (In Station) - Transported
2019-12-23T00:00:00Z,00:16:00,Monday,BATHURST,SUDP,4,8,E,BD,5368,Disorderly Patron
2019-12-23T00:00:00Z,00:47:00,Monday,ST PATRICK,MUATC,7,12,N,YU,5776,ATC Project
2019-12-23T00:00:00Z,01:01:00,Monday,QUEEN'S PARK,MUATC,4,9,N,YU,5776,ATC Project
2019-12-23T00:00:00Z,01:06:00,Monday,ST GEORGE YUS,MUATC,10,15,N,YU,5776,ATC Project
2019-12-23T00:00:00Z,01:14:00,Monday,SPADINA YUS,MUATC,8,13,S,YU,5711,ATC Project
2019-12-23T00:00:00Z,01:32:00,Monday,ST CLAIR WEST,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported
2019-12-23T00:00:00Z,01:44:00,Monday,BLOOR,SUUT,8,13,S,YU,5476,Unauthorized at Track Level
2019-12-23T00:00:00Z,02:02:00,Monday,DUNDAS WEST,SUUT,0,0,W,BD,0,Unauthorized at Track Level
2019-12-23T00:00:00Z,02:05:00,Monday,VAUGHAN MC,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported
2019-12-23T00:00:00Z,03:29:00,Monday,UNION,MUIS,0,0,N,YU,0,Injured or ill Customer (In Station) - Transported
2019-12-23T00:00:00Z,05:33:00,Monday,DON MILLS,TUO,4,0,W,SHP,5176,Transportation Department - Other
2019-12-23T00:00:00Z,06:17:00,Monday,KIPLING,MUSC,0,0,E,BD,5223,Miscellaneous Speed Control
2019-12-23T00:00:00Z,06:57:00,Monday,SHEPPARD WEST,EUTR,4,8,S,YU,5721,Trucks
2019-12-23T00:00:00Z,07:05:00,Monday,BLOOR,MUIS,0,0,S,YU,0,Injured or ill Customer (In Station) - Transported
2019-12-23T00:00:00Z,07:33:00,Monday,DAVISVILLE,EUSC,3,5,S,YU,6051,Speed Control Equipment
2019-12-23T00:00:00Z,07:45:00,Monday,ISLINGTON,TUMVS,0,0,W,BD,5212,Operator Violated Signal
2019-12-23T00:00:00Z,08:10:00,Monday,EGLINTON,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported
2019-12-23T00:00:00Z,08:53:00,Monday,SPADINA BD,SUAP,6,8,E,BD,5003,Assault / Patron Involved
2019-12-23T00:00:00Z,09:03:00,Monday,EGLINTON,MUSC,0,0,N,YU,5841,Miscellaneous Speed Control
2019-12-23T00:00:00Z,09:14:00,Monday,ISLINGTON,TUSC,0,0,W,BD,5266,Operator Overspeeding
2019-12-23T00:00:00Z,09:44:00,Monday,YORK MILLS,TUMVS,0,0,N,YU,5621,Operator Violated Signal
2019-12-23T00:00:00Z,10:08:00,Monday,RUNNYMEDE,SUUT,11,14,W,BD,5259,Unauthorized at Track Level
2019-12-23T00:00:00Z,10:09:00,Monday,BESSARION,MUSC,0,0,E,SHP,6171,Miscellaneous Speed Control
2019-12-23T00:00:00Z,10:12:00,Monday,ST ANDREW,MUPAA,3,5,S,YU,5696,Passenger Assistance Alarm Activated - No Trouble Found
2019-12-23T00:00:00Z,10:32:00,Monday,EGLINTON,PUSNT,0,0,S,YU,6051,Signal Problem - No Trouble
2019-12-23T00:00:00Z,10:49:00,Monday,DUNDAS,EUSC,0,0,S,YU,6051,Speed Control Equipment
2019-12-23T00:00:00Z,11:17:00,Monday,LAWRENCE EAST,SRDP,3,9,S,SRT,3014,NA
2019-12-23T00:00:00Z,11:40:00,Monday,EGLINTON,MUIS,0,0,NA,YU,0,Injured or ill Customer (In Station) - Transported
2019-12-23T00:00:00Z,12:22:00,Monday,LAWRENCE WEST,MUPAA,0,0,N,YU,5666,Passenger Assistance Alarm Activated - No Trouble Found
2019-12-23T00:00:00Z,12:23:00,Monday,OLD MILL,PUSNT,0,0,E,BD,5367,Signal Problem - No Trouble
2019-12-23T00:00:00Z,13:07:00,Monday,FINCH,MUSAN,3,6,S,YU,6031,Unsanitary Vehicle
2019-12-23T00:00:00Z,13:10:00,Monday,YONGE BD,SUDP,0,0,W,BD,0,Disorderly Patron
2019-12-23T00:00:00Z,13:32:00,Monday,DUFFERIN,SUO,0,0,W,BD,5065,Passenger Other
2019-12-23T00:00:00Z,13:55:00,Monday,ROYAL YORK,TUSC,0,0,W,BD,5259,Operator Overspeeding
2019-12-23T00:00:00Z,14:35:00,Monday,DAVISVILLE,SUCOL,0,0,N,YU,5491,Collector Booth Alarm Activated
2019-12-23T00:00:00Z,14:56:00,Monday,EGLINTON,SUUT,11,14,S,YU,5916,Unauthorized at Track Level
2019-12-23T00:00:00Z,15:04:00,Monday,VAUGHAN MC,MUPAA,0,0,S,YU,5611,Passenger Assistance Alarm Activated - No Trouble Found
2019-12-23T00:00:00Z,15:36:00,Monday,DON MILLS,PUSTS,3,8,W,SHP,6196,Signals - Train Stops
2019-12-23T00:00:00Z,15:46:00,Monday,ROYAL YORK,TUSC,0,0,E,BD,5321,Operator Overspeeding
